id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type
PG12116,Struwwelpeter: Merry Stories and Funny Pictures,"Hoffmann, Heinrich",1809.0,1894.0,['en'],3979,"{'Behavior -- Fiction', 'Picture books for children', 'Stories in rhyme', ""Children's poetry, German -- Translations into English"", 'Children -- Conduct of life -- Juvenile fiction', ""Children's stories, German -- Translations into English""}",
PG1837,The Prince and the Pauper,"Twain, Mark",1835.0,1910.0,['en'],3973,"{'Boys -- Fiction', 'Impostors and imposture -- Fiction', 'Historical fiction', 'London (England) -- Fiction', 'Princes -- Fiction', 'Lookalikes -- Fiction', 'Edward VI, King of England, 1537-1553 -- Fiction', 'Social classes -- Fiction', 'Poor children -- Fiction'}",
PG45502,How the Other Half Lives: Studies Among the Tenements of New York,"Riis, Jacob A. (Jacob August)",1849.0,1914.0,['en'],3954,"{'Tenement houses -- New York (State) -- New York', 'Poor -- New York (State) -- New York'}",
PG2097,The Sign of the Four,"Doyle, Arthur Conan",1859.0,1930.0,['en'],3876,"{'Detective and mystery stories', 'Holmes, Sherlock (Fictitious character) -- Fiction', 'Private investigators -- England -- Fiction'}",
PG863,The Mysterious Affair at Styles,"Christie, Agatha",1890.0,1976.0,['en'],3837,"{'Detective and mystery stories', 'Poirot, Hercule (Fictitious character) -- Fiction', 'Belgians -- England -- Fiction', 'Private investigators -- England -- Fiction'}",
PG164,Twenty Thousand Leagues under the Sea,"Verne, Jules",1828.0,1905.0,['en'],3833,"{'Submarines (Ships) -- Fiction', 'Underwater exploration -- Fiction', 'Science fiction', 'Sea stories', 'Adventure stories'}",
PG815,Democracy in America — Volume 1,"Tocqueville, Alexis de",1805.0,1859.0,['en'],3812,"{'United States -- Social conditions', 'United States -- Politics and government', 'Democracy -- United States'}",
PG34206,"The Thousand and One Nights, Vol. I.: Commonly Called the Arabian Nights' Entertainments",,,,['en'],3796,"{'Tales -- Arab countries', 'Fairy tales'}",
PG67990,Toodle and Noodle Flat-tail: The Jolly Beaver Boys,"Garis, Howard Roger",1873.0,1962.0,['en'],3783,"{'Beavers -- Juvenile fiction', 'Animals -- Juvenile fiction'}",
PG55201,The Republic of Plato,Plato,-428.0,-348.0,['en'],3764,"{'Political science -- Early works to 1800', 'Justice -- Early works to 1800', 'Utopias -- Early works to 1800'}",
PG2413,Madame Bovary,"Flaubert, Gustave",1821.0,1880.0,['en'],3750,"{'Adultery -- Fiction', ""Physicians' spouses -- Fiction"", 'Suicide victims -- Fiction', 'France -- Fiction', 'Domestic fiction', 'Married women -- Fiction', 'Middle class -- Fiction'}",
PG6087,The Vampyre; a Tale,"Polidori, John William",1795.0,1821.0,['en'],3749,"{'Vampires -- Fiction', 'Horror tales', 'Gothic fiction'}",
PG308,Three Men in a Boat (To Say Nothing of the Dog),"Jerome, Jerome K. (Jerome Klapka)",1859.0,1927.0,['en'],3748,"{'Thames River (England) -- Fiction', 'Young men -- Travel -- England -- Thames River -- Fiction', 'Male friendship -- Fiction', 'Dogs -- Fiction', 'Humorous stories, English', 'Boats and boating -- England -- Thames River -- Fiction'}",
PG31552,Novo dicionário da língua portuguesa,"Figueiredo, Cândido de",1846.0,1925.0,['pt'],3744,{'Portuguese language -- Dictionaries'},
PG1533,Macbeth,"Shakespeare, William",1564.0,1616.0,['en'],3707,"{'Scotland -- Kings and rulers -- Drama', 'Regicides -- Drama', 'Tragedies', 'Macbeth, King of Scotland, active 11th century -- Drama'}",
PG7142,The History of the Peloponnesian War,Thucydides,-460.0,-395.0,['en'],3693,"{'Greece -- History -- Peloponnesian War, 431-404 B.C.'}",
PG2638,The Idiot,"Dostoyevsky, Fyodor",1821.0,1881.0,['en'],3671,"{'Historical fiction', 'Russia -- Social conditions -- 1801-1917 -- Fiction'}",
PG1754,The Sea-Gull,"Chekhov, Anton Pavlovich",1860.0,1904.0,['en'],3636,"{'Russia -- Social life and customs -- Drama', 'Authors, Russian -- 19th century -- Drama', 'Russian drama -- Translations into English', 'Man-woman relationships -- Drama'}",
PG11231,"Bartleby, the Scrivener: A Story of Wall-Street","Melville, Herman",1819.0,1891.0,['en'],3633,"{'Psychological fiction', 'New York (N.Y.) -- Fiction', 'Wall Street (New York, N.Y.) -- Fiction', 'Copyists -- Fiction', 'Young men -- Fiction'}",
PG14975,Southern Horrors: Lynch Law in All Its Phases,"Wells-Barnett, Ida B.",1862.0,1931.0,['en'],3625,{'Lynching'},
PG398,The First Book of Adam and Eve,"Platt, Rutherford Hayes",1894.0,1975.0,['en'],3606,"{'Eve (Biblical figure)', 'Apocryphal books (Old Testament)', 'Adam (Biblical figure)'}",
PG3800,Ethics,"Spinoza, Benedictus de",1632.0,1677.0,['en'],3585,{'Ethics'},
PG42108,"The slang dictionary : $b Etymological, historical and anecdotal","Hotten, John Camden",1832.0,1873.0,['en'],3562,"{'London (England) -- Languages -- Dictionaries', 'English language -- Dialects -- England -- London -- Glossaries, vocabularies, etc.', 'English language -- England -- London -- Slang -- Dictionaries'}",
PG2641,A Room with a View,"Forster, E. M. (Edward Morgan)",1879.0,1970.0,['en'],3522,"{'Florence (Italy) -- Fiction', 'Humorous stories', 'British -- Italy -- Fiction', 'England -- Fiction', 'Young women -- Fiction'}",
PG1974,The Poetics of Aristotle,Aristotle,-384.0,-322.0,['en'],3488,"{'Aesthetics -- Early works to 1800', 'Poetry -- Early works to 1800'}",
PG18269,Pascal's Pensées,"Pascal, Blaise",1623.0,1662.0,['en'],3484,"{'Apologetics', 'Philosophy'}",
PG1064,The Masque of the Red Death,"Poe, Edgar Allan",1809.0,1849.0,['en'],3468,"{'Horror tales, American'}",
PG4280,The Critique of Pure Reason,"Kant, Immanuel",1724.0,1804.0,['en'],3438,"{'Reason', 'Causation', 'Knowledge, Theory of', 'Philosophy, German'}",
PG3300,An Inquiry into the Nature and Causes of the Wealth of Nations,"Smith, Adam",1723.0,1790.0,['en'],3390,{'Economics'},
PG22367,Die Verwandlung,"Kafka, Franz",1883.0,1924.0,['de'],3285,"{'Psychological fiction', 'Metamorphosis -- Fiction'}",
PG21279,2 B R 0 2 B,"Vonnegut, Kurt",1922.0,2007.0,['en'],3281,"{'Short stories', 'Science fiction'}",
PG2376,Up from Slavery: An Autobiography,"Washington, Booker T.",1856.0,1915.0,['en'],3270,"{'African Americans -- Biography', 'Tuskegee Institute', 'Washington, Booker T., 1856-1915', 'Educators -- United States -- Biography'}",
PG2527,The Sorrows of Young Werther,"Goethe, Johann Wolfgang von",1749.0,1832.0,['en'],3261,"{'Germany -- Social life and customs -- Fiction', 'Unrequited love -- Fiction', 'Young men -- Germany -- Fiction'}",
PG35123,"The Ladies' Book of Etiquette, and Manual of Politeness: A Complete Hand Book for the Use of the Lady in Polite Society","Hartley, Florence",,,['en'],3255,"{'Formulas, recipes, etc.', 'Etiquette -- United States -- Handbooks, manuals, etc.', 'Etiquette for women'}",
PG45109,The Enchiridion,Epictetus,55.0,135.0,['en'],3213,"{'Ethics, Ancient', 'Conduct of life -- Early works to 1800'}",
PG7849,The Trial,"Kafka, Franz",1883.0,1924.0,['en'],3203,"{'Trials -- Fiction', 'Allegories'}",
PG1946,On War,"Clausewitz, Carl von",1780.0,1831.0,['en'],3189,"{'War', 'Military art and science'}",
PG103,Around the World in Eighty Days,"Verne, Jules",1828.0,1905.0,['en'],3171,"{'Adventure stories', 'Voyages around the world -- Fiction'}",
PG42884,"The Philippine Islands, 1493-1898, Volume 33, 1519-1522: Explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic missions, as related in contemporaneous books and manuscripts, showing the political, economic, commercial and religious conditions of those islands from their earliest relations with European nations to the close of the nineteenth century","Pigafetta, Antonio",,,['en'],3169,"{'Philippines -- History -- Sources', 'Philippines -- Discovery and exploration', 'Demarcation line of Alexander VI', 'Missions -- Philippines'}",
PG59112,R.U.R. (Rossum's Universal Robots): A Fantastic Melodrama in Three Acts and an Epilogue,"Čapek, Karel",1890.0,1938.0,['en'],3155,"{'Robots -- Drama', 'Czech drama -- Translations into English', 'Science fiction plays'}",
PG67138,The Sun Also Rises,"Hemingway, Ernest",1899.0,1961.0,['en'],3138,"{'Americans -- France -- Fiction', 'Spain -- History -- Alfonso XIII, 1886-1931 -- Fiction', 'Expatriation -- Fiction', 'Americans -- Spain -- Fiction', 'Ashley, Brett (Fictitious character) -- Fiction'}",
PG14591,Faust [part 1]. Translated Into English in the Original Metres,"Goethe, Johann Wolfgang von",1749.0,1832.0,['en'],3137,"{'Faust, -approximately 1540 -- Drama', 'German poetry -- Translations into English', 'Magicians -- Drama', 'Legends -- Germany -- Drama'}",
PG5230,The Invisible Man: A Grotesque Romance,"Wells, H. G. (Herbert George)",1866.0,1946.0,['en'],3127,"{'Psychological fiction', 'Scientists -- Fiction', 'Mentally ill -- Fiction', 'Science fiction'}",
PG12122,"The Monkey's Paw: The Lady of the Barge and Others, Part 2.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],3117,"{'Horror tales', 'Wishes -- Fiction'}",
PG141,Mansfield Park,"Austen, Jane",1775.0,1817.0,['en'],3115,"{'Children of the rich -- Fiction', 'Adoptees -- Fiction', 'Uncles -- Fiction', 'Love stories', 'Cousins -- Fiction', 'England -- Fiction', 'Domestic fiction', 'Young women -- Fiction', 'Country homes -- Fiction'}",
PG40686,Demonology and Devil-lore,"Conway, Moncure Daniel",1832.0,1907.0,['en'],3065,"{'Mythology', 'Demonology'}",
PG4093,Hedda Gabler,"Ibsen, Henrik",1828.0,1906.0,['en'],3054,"{'Man-woman relationships -- Drama', 'Identity (Psychology) -- Drama', 'Women -- Social conditions -- Drama', 'Norwegian drama -- Translations into English'}",
PG5131,Childe Harold's Pilgrimage,"Byron, George Gordon Byron, Baron",1788.0,1824.0,['en'],3049,"{'English poetry', 'Pilgrims and pilgrimages -- Europe -- Poetry', 'Voyages and travels -- Poetry'}",
PG38269,A History of the Philippines,"Barrows, David P.",1873.0,1954.0,['en'],3048,{'Philippines -- History'},
PG14838,The Tale of Peter Rabbit,"Potter, Beatrix",1866.0,1943.0,['en'],3043,{'Rabbits -- Juvenile fiction'},
PG23700,The Decameron of Giovanni Boccaccio,"Boccaccio, Giovanni",1313.0,1375.0,['en'],3035,"{'Frame-stories', 'Storytelling -- Fiction', 'Plague -- Europe -- History -- Fiction', 'Allegories'}",
PG25717,The History of the Decline and Fall of the Roman Empire: Table of Contents with links in the HTML file to the two Project Gutenberg editions (12 volumes),"Gibbon, Edward",1737.0,1794.0,['en'],3033,"{'Byzantine Empire -- History -- To 527', 'Indexes', 'Rome -- History -- Empire, 30 B.C.-476 A.D.'}",
PG27673,Oedipus King of Thebes: Translated into English Rhyming Verse with Explanatory Notes,Sophocles,-496.0,-406.0,['en'],3021,"{'Oedipus (Greek mythological figure) -- Drama', 'Tragedies'}",
PG575,"The Essays or Counsels, Civil and Moral","Bacon, Francis",1561.0,1626.0,['en'],2992,"{'English essays -- Early modern, 1500-1700'}",
PG36098,The Flowers of Evil,"Baudelaire, Charles",1821.0,1867.0,['en'],2979,{'French poetry -- Translations into English'},
PG2707,The History of Herodotus — Volume 1,Herodotus,-484.0,-430.0,['en'],2969,"{'Greece -- History -- To 146 B.C.', 'History, Ancient'}",
PG1023,Bleak House,"Dickens, Charles",1812.0,1870.0,['en'],2947,"{'Bildungsromans', 'Domestic fiction', 'Young women -- Fiction', 'Guardian and ward -- Fiction', 'London (England) -- Fiction', 'Legal stories', 'Inheritance and succession -- Fiction', 'Illegitimate children -- Fiction'}",
PG31516,The Eyes Have It,"Dick, Philip K.",1928.0,1982.0,['en'],2931,"{'Humorous stories', 'Short stories', 'Science fiction'}",
PG6737,The Social Cancer: A Complete English Version of Noli Me Tangere,"Rizal, José",1861.0,1896.0,['en'],2916,"{'Historical fiction', 'Philippines -- History -- 1812-1898 -- Fiction'}",
PG3176,The Innocents Abroad,"Twain, Mark",1835.0,1910.0,['en'],2876,"{'Europe -- Description and travel', 'Voyages and travels', 'Middle East -- Description and travel'}",
PG45304,"The City of God, Volume I","Augustine, Saint, Bishop of Hippo",354.0,430.0,['en'],2860,"{'Kingdom of God -- Early works to 1800', 'Apologetics -- Early works to 1800'}",
PG14328,The Consolation of Philosophy,Boethius,480.0,524.0,['en'],2858,"{'Philosophy and religion', 'Happiness'}",
PG2781,Just So Stories,"Kipling, Rudyard",1865.0,1936.0,['en'],2839,"{'Animals -- Fiction', ""Children's stories, English"", 'Short stories'}",
PG50427,"The Nine Days' Queen, Lady Jane Grey, and Her Times","Davey, Richard",1848.0,1915.0,['en'],2828,"{'Grey, Jane, Lady, 1537-1554', 'Queens -- Great Britain -- Biography', 'Great Britain -- Kings and rulers -- Succession -- History -- 16th century'}",
PG45315,The Marriage of Heaven and Hell,"Blake, William",1757.0,1827.0,['en'],2791,"{'Heaven', 'Mysticism', 'Hell'}",
PG4517,Ethan Frome,"Wharton, Edith",1862.0,1937.0,['en'],2786,"{'Married people -- Fiction', 'New England -- Fiction', 'Domestic fiction', 'Triangles (Interpersonal relations) -- Fiction', 'Accident victims -- Fiction', 'Rural poor -- Fiction'}",
PG36034,"White Nights and Other Stories: The Novels of Fyodor Dostoevsky, Volume X","Dostoyevsky, Fyodor",1821.0,1881.0,['en'],2780,"{'Dostoyevsky, Fyodor, 1821-1881 -- Translations into English', 'Russian fiction -- Translations into English'}",
PG289,The Wind in the Willows,"Grahame, Kenneth",1859.0,1932.0,['en'],2769,"{'River life -- Fiction', 'Humorous stories', 'Friendship -- Fiction', 'Country life -- Fiction', 'England -- Fiction', 'Animals -- Fiction', 'Pastoral fiction', 'Fantasy fiction'}",
PG2199,The Iliad,Homer,-750.0,-650.0,['en'],2762,"{'Epic poetry, Greek -- Translations into English', 'Classical literature', 'Achilles (Mythological character)', 'Trojan War'}",
PG52319,"The Genealogy of Morals: The Complete Works, Volume Thirteen, edited by Dr. Oscar Levy.","Nietzsche, Friedrich Wilhelm",1844.0,1900.0,['en'],2744,{'Ethics'},
PG27761,"Hamlet, Prince of Denmark","Shakespeare, William",1564.0,1616.0,['en'],2736,"{'Fathers -- Death -- Drama', 'Revenge -- Drama', 'Denmark -- Drama', 'Hamlet (Legendary character) -- Drama', 'Princes -- Drama', 'Tragedies', ""Murder victims' families -- Drama"", 'Kings and rulers -- Succession -- Drama'}",
PG159,The island of Doctor Moreau,"Wells, H. G. (Herbert George)",1866.0,1946.0,['en'],2701,"{'Shipwreck survival -- Fiction', 'Islands -- Fiction', 'Science fiction', 'Animal experimentation -- Fiction', 'Science -- Ethics -- Fiction'}",
PG19322,The Antichrist,"Nietzsche, Friedrich Wilhelm",1844.0,1900.0,['en'],2690,{'Christianity -- Controversial literature'},
PG1001,"Divine Comedy, Longfellow's Translation, Hell",Dante Alighieri,1265.0,1321.0,['en'],2687,"{'Italian poetry -- To 1400 -- Translations into English', 'Epic poetry, Italian -- Translations into English', 'Hell -- Poetry'}",
PG19337,A Christmas Carol,"Dickens, Charles",1812.0,1870.0,['en'],2683,"{'Poor families -- Fiction', 'Ghost stories', 'Scrooge, Ebenezer (Fictitious character) -- Fiction', 'Christmas stories', 'London (England) -- Fiction', 'Sick children -- Fiction', 'Misers -- Fiction'}",
PG61221,A Passage to India,"Forster, E. M. (Edward Morgan)",1879.0,1970.0,['en'],2656,"{'India -- Social conditions -- 20th century -- Fiction', 'Race relations -- Fiction', 'Political fiction', 'British -- India -- Fiction'}",
PG2232,The Duchess of Malfi,"Webster, John",,,['en'],2655,"{'Retribution -- Drama', 'Siblings -- Drama', 'English drama -- 17th century', 'Tragedies'}",
PG175,The Phantom of the Opera,"Leroux, Gaston",1868.0,1927.0,['en'],2643,"{'Composers -- Fiction', 'Horror tales', 'Opera -- Fiction', 'Phantom of the Opera (Fictitious character) -- Fiction', 'French fiction -- Translations into English', 'Paris (France) -- Fiction', 'Musical fiction'}",
PG32069,Letters from a Cat: Published by Her Mistress for the Benefit of All Cats and the Amusement of Little Children,"Jackson, Helen Hunt",1830.0,1885.0,['en'],2622,"{'Pets -- Juvenile literature', 'Euthanasia of animals -- Juvenile literature', 'Cats -- Juvenile literature'}",
PG1514,A Midsummer Night's Dream,"Shakespeare, William",1564.0,1616.0,['en'],2615,"{'Courtship -- Drama', 'Athens (Greece) -- Drama', 'Fairy plays', 'Comedies'}",
PG24022,A Christmas Carol,"Dickens, Charles",1812.0,1870.0,['en'],2611,"{'Poor families -- Fiction', 'Ghost stories', 'Scrooge, Ebenezer (Fictitious character) -- Fiction', 'Christmas stories', 'London (England) -- Fiction', 'Sick children -- Fiction', 'Misers -- Fiction'}",
PG500,The Adventures of Pinocchio,"Collodi, Carlo",1826.0,1890.0,['en'],2610,"{'Pinocchio (Fictitious character) -- Juvenile fiction', 'Puppets -- Juvenile fiction', 'Fairy tales'}",
PG47629,"Ang ""Filibusterismo"" (Karugtóng ng Noli Me Tangere)","Rizal, José",1861.0,1896.0,['tl'],2609,"{'Philippines -- History -- Fiction', 'Philippine fiction (Spanish) -- Translations into Tagalog', 'Nationalists -- Philippines -- Fiction'}",
PG61262,Poirot Investigates,"Christie, Agatha",1890.0,1976.0,['en'],2606,"{'Poirot, Hercule (Fictitious character) -- Fiction', 'Belgians -- England -- Fiction', 'Private investigators -- England -- Fiction', 'Detective and mystery stories, English'}",
PG383,"She Stoops to Conquer; Or, The Mistakes of a Night: A Comedy","Goldsmith, Oliver",,1774.0,['en'],2600,{'Comedies'},
PG14977,The Red Record: Tabulated Statistics and Alleged Causes of Lynching in the United States,"Wells-Barnett, Ida B.",1862.0,1931.0,['en'],2573,"{'Lynching -- United States -- Statistics', 'African Americans -- History -- 1877-1964', 'Lynching -- United States'}",
PG541,The Age of Innocence,"Wharton, Edith",1862.0,1937.0,['en'],2570,"{'Love stories', 'New York (N.Y.) -- Fiction', 'Married people -- Fiction', 'Domestic fiction', 'Upper class -- Fiction', 'Triangles (Interpersonal relations) -- Fiction', 'Separated people -- Fiction'}",
PG29433,Nature,"Emerson, Ralph Waldo",1803.0,1882.0,['en'],2568,"{'Nature', 'Philosophy, American'}",
PG1322,Leaves of Grass,"Whitman, Walt",1819.0,1892.0,['en'],2565,{'American poetry -- 19th century'},
PG29728,Cookery and Dining in Imperial Rome,Apicius,,,['en'],2552,"{'Cooking, Roman -- Early works to 1800', 'Cookbooks'}",
PG41360,The Elementary Forms of the Religious Life,"Durkheim, Émile",1858.0,1917.0,['en'],2504,"{'Religion -- Philosophy', 'Totemism', 'Rites and ceremonies', 'Religion', 'Cults'}",
